file,label
/kaggle/working/dataset2/train/1/train_10941.jpg,1
/kaggle/working/dataset2/train/1/train_21066.jpg,1
/kaggle/working/dataset2/train/0/train_24394.jpg,0
/kaggle/working/dataset2/train/1/train_7334.jpg,1
/kaggle/working/dataset2/train/0/train_23362.jpg,0
/kaggle/working/dataset2/train/1/train_22795.jpg,1
/kaggle/working/dataset2/train/0/train_12965.jpg,0
/kaggle/working/dataset2/train/1/train_29413.jpg,1
/kaggle/working/dataset2/train/0/train_15717.jpg,0
/kaggle/working/dataset2/train/0/train_26998.jpg,0
/kaggle/working/dataset2/train/0/train_25371.jpg,0
/kaggle/working/dataset2/train/0/train_23878.jpg,0
/kaggle/working/dataset2/train/1/train_11648.jpg,1
/kaggle/working/dataset2/train/1/train_13997.jpg,1
/kaggle/working/dataset2/train/1/train_1287.jpg,1
/kaggle/working/dataset2/train/1/train_15601.jpg,1
/kaggle/working/dataset2/train/0/train_12893.jpg,0
/kaggle/working/dataset2/train/0/train_15465.jpg,0
/kaggle/working/dataset2/train/0/train_5760.jpg,0
/kaggle/working/dataset2/train/0/train_29465.jpg,0
/kaggle/working/dataset2/train/0/train_22502.jpg,0
/kaggle/working/dataset2/train/0/train_3053.jpg,0
/kaggle/working/dataset2/train/1/train_18760.jpg,1
/kaggle/working/dataset2/train/0/train_17707.jpg,0
/kaggle/working/dataset2/train/0/train_11448.jpg,0
/kaggle/working/dataset2/train/1/train_1263.jpg,1
/kaggle/working/dataset2/train/0/train_7481.jpg,0
/kaggle/working/dataset2/train/0/train_16377.jpg,0
/kaggle/working/dataset2/train/1/train_20208.jpg,1
/kaggle/working/dataset2/train/0/train_915.jpg,0
/kaggle/working/dataset2/train/0/train_5601.jpg,0
/kaggle/working/dataset2/train/1/train_29880.jpg,1
/kaggle/working/dataset2/train/0/train_9708.jpg,0
/kaggle/working/dataset2/train/1/train_12992.jpg,1
/kaggle/working/dataset2/train/1/train_1733.jpg,1
/kaggle/working/dataset2/train/0/train_22603.jpg,0
/kaggle/working/dataset2/train/1/train_2748.jpg,1
/kaggle/working/dataset2/train/0/train_7818.jpg,0
/kaggle/working/dataset2/train/1/train_13073.jpg,1
/kaggle/working/dataset2/train/0/train_23582.jpg,0
/kaggle/working/dataset2/train/1/train_21813.jpg,1
/kaggle/working/dataset2/train/1/train_2860.jpg,1
/kaggle/working/dataset2/train/0/train_15933.jpg,0
/kaggle/working/dataset2/train/0/train_17382.jpg,0
/kaggle/working/dataset2/train/0/train_24486.jpg,0
/kaggle/working/dataset2/train/1/train_13761.jpg,1
/kaggle/working/dataset2/train/0/train_4596.jpg,0
/kaggle/working/dataset2/train/1/train_7912.jpg,1
/kaggle/working/dataset2/train/1/train_27588.jpg,1
/kaggle/working/dataset2/train/0/train_11373.jpg,0
/kaggle/working/dataset2/train/1/train_11533.jpg,1
/kaggle/working/dataset2/train/0/train_29353.jpg,0
/kaggle/working/dataset2/train/0/train_18814.jpg,0
/kaggle/working/dataset2/train/0/train_19916.jpg,0
/kaggle/working/dataset2/train/1/train_15203.jpg,1
/kaggle/working/dataset2/train/1/train_21599.jpg,1
/kaggle/working/dataset2/train/0/train_2416.jpg,0
/kaggle/working/dataset2/train/0/train_5209.jpg,0
/kaggle/working/dataset2/train/1/train_7559.jpg,1
/kaggle/working/dataset2/train/1/train_17845.jpg,1
/kaggle/working/dataset2/train/1/train_28582.jpg,1
/kaggle/working/dataset2/train/1/train_12553.jpg,1
/kaggle/working/dataset2/train/1/train_12639.jpg,1
/kaggle/working/dataset2/train/1/train_20104.jpg,1
/kaggle/working/dataset2/train/0/train_19209.jpg,0
/kaggle/working/dataset2/train/1/train_16990.jpg,1
/kaggle/working/dataset2/train/0/train_22023.jpg,0
/kaggle/working/dataset2/train/0/train_4777.jpg,0
/kaggle/working/dataset2/train/1/train_29296.jpg,1
/kaggle/working/dataset2/train/1/train_6044.jpg,1
/kaggle/working/dataset2/train/0/train_5401.jpg,0
/kaggle/working/dataset2/train/0/train_6854.jpg,0
/kaggle/working/dataset2/train/0/train_7092.jpg,0
/kaggle/working/dataset2/train/0/train_20809.jpg,0
/kaggle/working/dataset2/train/1/train_1704.jpg,1
/kaggle/working/dataset2/train/1/train_15092.jpg,1
/kaggle/working/dataset2/train/0/train_10066.jpg,0
/kaggle/working/dataset2/train/1/train_2184.jpg,1
/kaggle/working/dataset2/train/0/train_7313.jpg,0
/kaggle/working/dataset2/train/0/train_25628.jpg,0
/kaggle/working/dataset2/train/0/train_29670.jpg,0
/kaggle/working/dataset2/train/1/train_20110.jpg,1
/kaggle/working/dataset2/train/1/train_2224.jpg,1
/kaggle/working/dataset2/train/0/train_23411.jpg,0
/kaggle/working/dataset2/train/0/train_16706.jpg,0
/kaggle/working/dataset2/train/0/train_17594.jpg,0
/kaggle/working/dataset2/train/0/train_24260.jpg,0
/kaggle/working/dataset2/train/1/train_2353.jpg,1
/kaggle/working/dataset2/train/1/train_18942.jpg,1
/kaggle/working/dataset2/train/1/train_21524.jpg,1
/kaggle/working/dataset2/train/1/train_27028.jpg,1
/kaggle/working/dataset2/train/0/train_19506.jpg,0
/kaggle/working/dataset2/train/1/train_2000.jpg,1
/kaggle/working/dataset2/train/1/train_29795.jpg,1
/kaggle/working/dataset2/train/1/train_859.jpg,1
/kaggle/working/dataset2/train/1/train_231.jpg,1
/kaggle/working/dataset2/train/0/train_15525.jpg,0
/kaggle/working/dataset2/train/0/train_28386.jpg,0
/kaggle/working/dataset2/train/0/train_9597.jpg,0
/kaggle/working/dataset2/train/0/train_5930.jpg,0
/kaggle/working/dataset2/train/1/train_2885.jpg,1
/kaggle/working/dataset2/train/0/train_7911.jpg,0
/kaggle/working/dataset2/train/1/train_3414.jpg,1
/kaggle/working/dataset2/train/1/train_5282.jpg,1
/kaggle/working/dataset2/train/1/train_21188.jpg,1
/kaggle/working/dataset2/train/0/train_466.jpg,0
/kaggle/working/dataset2/train/0/train_15038.jpg,0
/kaggle/working/dataset2/train/1/train_3279.jpg,1
/kaggle/working/dataset2/train/1/train_16282.jpg,1
/kaggle/working/dataset2/train/1/train_17050.jpg,1
/kaggle/working/dataset2/train/0/train_23092.jpg,0
/kaggle/working/dataset2/train/1/train_16597.jpg,1
/kaggle/working/dataset2/train/1/train_11280.jpg,1
/kaggle/working/dataset2/train/1/train_5920.jpg,1
/kaggle/working/dataset2/train/0/train_11018.jpg,0
/kaggle/working/dataset2/train/0/train_25997.jpg,0
/kaggle/working/dataset2/train/0/train_5368.jpg,0
/kaggle/working/dataset2/train/0/train_18251.jpg,0
/kaggle/working/dataset2/train/0/train_26795.jpg,0
/kaggle/working/dataset2/train/0/train_22624.jpg,0
/kaggle/working/dataset2/train/0/train_14083.jpg,0
/kaggle/working/dataset2/train/1/train_4019.jpg,1
/kaggle/working/dataset2/train/1/train_22327.jpg,1
/kaggle/working/dataset2/train/0/train_4295.jpg,0
/kaggle/working/dataset2/train/0/train_8694.jpg,0
/kaggle/working/dataset2/train/1/train_9710.jpg,1
/kaggle/working/dataset2/train/0/train_25326.jpg,0
/kaggle/working/dataset2/train/1/train_16052.jpg,1
/kaggle/working/dataset2/train/0/train_8342.jpg,0
/kaggle/working/dataset2/train/1/train_18155.jpg,1
/kaggle/working/dataset2/train/1/train_10070.jpg,1
/kaggle/working/dataset2/train/1/train_15554.jpg,1
/kaggle/working/dataset2/train/1/train_6877.jpg,1
/kaggle/working/dataset2/train/0/train_4011.jpg,0
/kaggle/working/dataset2/train/0/train_21800.jpg,0
/kaggle/working/dataset2/train/0/train_4626.jpg,0
/kaggle/working/dataset2/train/1/train_1896.jpg,1
/kaggle/working/dataset2/train/1/train_24571.jpg,1
/kaggle/working/dataset2/train/1/train_11040.jpg,1
/kaggle/working/dataset2/train/0/train_28185.jpg,0
/kaggle/working/dataset2/train/1/train_26931.jpg,1
/kaggle/working/dataset2/train/1/train_1892.jpg,1
/kaggle/working/dataset2/train/1/train_29626.jpg,1
/kaggle/working/dataset2/train/0/train_3203.jpg,0
/kaggle/working/dataset2/train/0/train_17527.jpg,0
/kaggle/working/dataset2/train/1/train_14013.jpg,1
/kaggle/working/dataset2/train/1/train_14491.jpg,1
/kaggle/working/dataset2/train/0/train_8888.jpg,0
/kaggle/working/dataset2/train/1/train_3261.jpg,1
/kaggle/working/dataset2/train/0/train_11141.jpg,0
/kaggle/working/dataset2/train/0/train_19762.jpg,0
/kaggle/working/dataset2/train/0/train_14229.jpg,0
/kaggle/working/dataset2/train/1/train_13304.jpg,1
/kaggle/working/dataset2/train/1/train_17789.jpg,1
/kaggle/working/dataset2/train/0/train_9672.jpg,0
/kaggle/working/dataset2/train/1/train_2922.jpg,1
/kaggle/working/dataset2/train/1/train_19729.jpg,1
/kaggle/working/dataset2/train/0/train_19283.jpg,0
/kaggle/working/dataset2/train/1/train_8213.jpg,1
/kaggle/working/dataset2/train/1/train_7589.jpg,1
/kaggle/working/dataset2/train/0/train_24056.jpg,0
/kaggle/working/dataset2/train/1/train_11107.jpg,1
/kaggle/working/dataset2/train/1/train_30107.jpg,1
/kaggle/working/dataset2/train/0/train_21965.jpg,0
/kaggle/working/dataset2/train/1/train_18394.jpg,1
/kaggle/working/dataset2/train/0/train_1342.jpg,0
/kaggle/working/dataset2/train/1/train_2588.jpg,1
/kaggle/working/dataset2/train/1/train_14441.jpg,1
/kaggle/working/dataset2/train/0/train_22173.jpg,0
/kaggle/working/dataset2/train/1/train_324.jpg,1
/kaggle/working/dataset2/train/1/train_13648.jpg,1
/kaggle/working/dataset2/train/0/train_10768.jpg,0
/kaggle/working/dataset2/train/0/train_12033.jpg,0
/kaggle/working/dataset2/train/1/train_3154.jpg,1
/kaggle/working/dataset2/train/0/train_6120.jpg,0
/kaggle/working/dataset2/train/1/train_18777.jpg,1
/kaggle/working/dataset2/train/1/train_11054.jpg,1
/kaggle/working/dataset2/train/1/train_1368.jpg,1
/kaggle/working/dataset2/train/0/train_7447.jpg,0
/kaggle/working/dataset2/train/1/train_19798.jpg,1
/kaggle/working/dataset2/train/1/train_14943.jpg,1
/kaggle/working/dataset2/train/0/train_1417.jpg,0
/kaggle/working/dataset2/train/1/train_24328.jpg,1
/kaggle/working/dataset2/train/1/train_4428.jpg,1
/kaggle/working/dataset2/train/0/train_1508.jpg,0
/kaggle/working/dataset2/train/1/train_6624.jpg,1
/kaggle/working/dataset2/train/0/train_3342.jpg,0
/kaggle/working/dataset2/train/0/train_26893.jpg,0
/kaggle/working/dataset2/train/0/train_15395.jpg,0
/kaggle/working/dataset2/train/0/train_11672.jpg,0
/kaggle/working/dataset2/train/0/train_7988.jpg,0
/kaggle/working/dataset2/train/1/train_21248.jpg,1
/kaggle/working/dataset2/train/1/train_3012.jpg,1
/kaggle/working/dataset2/train/1/train_24681.jpg,1
/kaggle/working/dataset2/train/1/train_3603.jpg,1
/kaggle/working/dataset2/train/1/train_11343.jpg,1
/kaggle/working/dataset2/train/1/train_1651.jpg,1
/kaggle/working/dataset2/train/1/train_19154.jpg,1
/kaggle/working/dataset2/train/1/train_3600.jpg,1
/kaggle/working/dataset2/train/0/train_22553.jpg,0
/kaggle/working/dataset2/train/1/train_1333.jpg,1
/kaggle/working/dataset2/train/0/train_29572.jpg,0
/kaggle/working/dataset2/train/1/train_17965.jpg,1
/kaggle/working/dataset2/train/0/train_18783.jpg,0
/kaggle/working/dataset2/train/1/train_5445.jpg,1
/kaggle/working/dataset2/train/0/train_3915.jpg,0
/kaggle/working/dataset2/train/0/train_25160.jpg,0
/kaggle/working/dataset2/train/0/train_27505.jpg,0
/kaggle/working/dataset2/train/1/train_27873.jpg,1
/kaggle/working/dataset2/train/1/train_3584.jpg,1
/kaggle/working/dataset2/train/0/train_28819.jpg,0
/kaggle/working/dataset2/train/1/train_2544.jpg,1
/kaggle/working/dataset2/train/1/train_16823.jpg,1
/kaggle/working/dataset2/train/0/train_11376.jpg,0
/kaggle/working/dataset2/train/0/train_14496.jpg,0
/kaggle/working/dataset2/train/0/train_965.jpg,0
/kaggle/working/dataset2/train/1/train_19717.jpg,1
/kaggle/working/dataset2/train/0/train_12239.jpg,0
/kaggle/working/dataset2/train/0/train_5666.jpg,0
/kaggle/working/dataset2/train/0/train_7217.jpg,0
/kaggle/working/dataset2/train/0/train_15416.jpg,0
/kaggle/working/dataset2/train/0/train_24725.jpg,0
/kaggle/working/dataset2/train/0/train_16243.jpg,0
/kaggle/working/dataset2/train/0/train_18067.jpg,0
/kaggle/working/dataset2/train/0/train_8889.jpg,0
/kaggle/working/dataset2/train/0/train_22875.jpg,0
/kaggle/working/dataset2/train/0/train_9507.jpg,0
/kaggle/working/dataset2/train/1/train_11590.jpg,1
/kaggle/working/dataset2/train/0/train_22961.jpg,0
/kaggle/working/dataset2/train/0/train_18897.jpg,0
/kaggle/working/dataset2/train/0/train_7110.jpg,0
/kaggle/working/dataset2/train/1/train_15539.jpg,1
/kaggle/working/dataset2/train/1/train_22815.jpg,1
/kaggle/working/dataset2/train/1/train_3433.jpg,1
/kaggle/working/dataset2/train/0/train_23387.jpg,0
/kaggle/working/dataset2/train/0/train_13529.jpg,0
/kaggle/working/dataset2/train/1/train_4256.jpg,1
/kaggle/working/dataset2/train/0/train_1534.jpg,0
/kaggle/working/dataset2/train/0/train_7906.jpg,0
/kaggle/working/dataset2/train/1/train_3347.jpg,1
/kaggle/working/dataset2/train/0/train_12050.jpg,0
/kaggle/working/dataset2/train/1/train_9634.jpg,1
/kaggle/working/dataset2/train/1/train_29545.jpg,1
/kaggle/working/dataset2/train/1/train_14221.jpg,1
/kaggle/working/dataset2/train/1/train_18932.jpg,1
/kaggle/working/dataset2/train/0/train_2770.jpg,0
/kaggle/working/dataset2/train/0/train_26073.jpg,0
/kaggle/working/dataset2/train/0/train_5605.jpg,0
/kaggle/working/dataset2/train/0/train_16818.jpg,0
/kaggle/working/dataset2/train/0/train_12317.jpg,0
/kaggle/working/dataset2/train/1/train_3127.jpg,1
/kaggle/working/dataset2/train/1/train_21136.jpg,1
/kaggle/working/dataset2/train/0/train_4061.jpg,0
/kaggle/working/dataset2/train/1/train_2285.jpg,1
/kaggle/working/dataset2/train/0/train_3300.jpg,0
/kaggle/working/dataset2/train/0/train_6122.jpg,0
/kaggle/working/dataset2/train/0/train_9350.jpg,0
/kaggle/working/dataset2/train/0/train_23634.jpg,0
/kaggle/working/dataset2/train/1/train_13977.jpg,1
/kaggle/working/dataset2/train/0/train_23302.jpg,0
/kaggle/working/dataset2/train/1/train_24605.jpg,1
/kaggle/working/dataset2/train/0/train_5745.jpg,0
/kaggle/working/dataset2/train/0/train_3851.jpg,0
/kaggle/working/dataset2/train/0/train_15268.jpg,0
/kaggle/working/dataset2/train/1/train_3968.jpg,1
/kaggle/working/dataset2/train/1/train_6186.jpg,1
/kaggle/working/dataset2/train/0/train_27031.jpg,0
/kaggle/working/dataset2/train/1/train_13958.jpg,1
/kaggle/working/dataset2/train/1/train_8043.jpg,1
/kaggle/working/dataset2/train/1/train_19347.jpg,1
/kaggle/working/dataset2/train/1/train_20982.jpg,1
/kaggle/working/dataset2/train/0/train_22578.jpg,0
/kaggle/working/dataset2/train/1/train_19427.jpg,1
/kaggle/working/dataset2/train/0/train_17766.jpg,0
/kaggle/working/dataset2/train/1/train_19722.jpg,1
/kaggle/working/dataset2/train/1/train_9527.jpg,1
/kaggle/working/dataset2/train/1/train_18698.jpg,1
/kaggle/working/dataset2/train/1/train_16624.jpg,1
/kaggle/working/dataset2/train/0/train_18972.jpg,0
/kaggle/working/dataset2/train/1/train_27189.jpg,1
/kaggle/working/dataset2/train/1/train_26342.jpg,1
/kaggle/working/dataset2/train/1/train_27148.jpg,1
/kaggle/working/dataset2/train/1/train_21481.jpg,1
/kaggle/working/dataset2/train/0/train_8270.jpg,0
/kaggle/working/dataset2/train/0/train_29831.jpg,0
/kaggle/working/dataset2/train/1/train_21473.jpg,1
/kaggle/working/dataset2/train/1/train_18561.jpg,1
/kaggle/working/dataset2/train/1/train_28422.jpg,1
/kaggle/working/dataset2/train/0/train_9082.jpg,0
/kaggle/working/dataset2/train/1/train_20093.jpg,1
/kaggle/working/dataset2/train/0/train_18425.jpg,0
/kaggle/working/dataset2/train/0/train_7831.jpg,0
/kaggle/working/dataset2/train/1/train_2854.jpg,1
/kaggle/working/dataset2/train/1/train_28427.jpg,1
/kaggle/working/dataset2/train/1/train_19413.jpg,1
/kaggle/working/dataset2/train/0/train_25184.jpg,0
/kaggle/working/dataset2/train/1/train_30225.jpg,1
/kaggle/working/dataset2/train/1/train_8604.jpg,1
/kaggle/working/dataset2/train/1/train_16570.jpg,1
/kaggle/working/dataset2/train/1/train_18392.jpg,1
/kaggle/working/dataset2/train/1/train_15420.jpg,1
/kaggle/working/dataset2/train/0/train_15972.jpg,0
/kaggle/working/dataset2/train/1/train_22642.jpg,1
/kaggle/working/dataset2/train/0/train_14887.jpg,0
/kaggle/working/dataset2/train/1/train_21551.jpg,1
/kaggle/working/dataset2/train/0/train_26903.jpg,0
/kaggle/working/dataset2/train/1/train_19060.jpg,1
/kaggle/working/dataset2/train/0/train_26457.jpg,0
/kaggle/working/dataset2/train/1/train_18542.jpg,1
/kaggle/working/dataset2/train/1/train_3182.jpg,1
/kaggle/working/dataset2/train/0/train_9150.jpg,0
/kaggle/working/dataset2/train/1/train_20906.jpg,1
/kaggle/working/dataset2/train/1/train_6594.jpg,1
/kaggle/working/dataset2/train/1/train_16221.jpg,1
/kaggle/working/dataset2/train/1/train_997.jpg,1
/kaggle/working/dataset2/train/1/train_17348.jpg,1
/kaggle/working/dataset2/train/0/train_13795.jpg,0
/kaggle/working/dataset2/train/0/train_20391.jpg,0
/kaggle/working/dataset2/train/0/train_55.jpg,0
/kaggle/working/dataset2/train/0/train_21816.jpg,0
/kaggle/working/dataset2/train/0/train_28790.jpg,0
/kaggle/working/dataset2/train/0/train_25383.jpg,0
/kaggle/working/dataset2/train/0/train_24845.jpg,0
/kaggle/working/dataset2/train/0/train_26084.jpg,0
/kaggle/working/dataset2/train/0/train_748.jpg,0
/kaggle/working/dataset2/train/1/train_9899.jpg,1
/kaggle/working/dataset2/train/0/train_29104.jpg,0
/kaggle/working/dataset2/train/1/train_19629.jpg,1
/kaggle/working/dataset2/train/0/train_24140.jpg,0
/kaggle/working/dataset2/train/0/train_6675.jpg,0
/kaggle/working/dataset2/train/0/train_27611.jpg,0
/kaggle/working/dataset2/train/1/train_14481.jpg,1
/kaggle/working/dataset2/train/0/train_12798.jpg,0
/kaggle/working/dataset2/train/0/train_18277.jpg,0
/kaggle/working/dataset2/train/0/train_29325.jpg,0
/kaggle/working/dataset2/train/1/train_14488.jpg,1
/kaggle/working/dataset2/train/1/train_28356.jpg,1
/kaggle/working/dataset2/train/1/train_4560.jpg,1
/kaggle/working/dataset2/train/0/train_21998.jpg,0
/kaggle/working/dataset2/train/0/train_3516.jpg,0
/kaggle/working/dataset2/train/1/train_3413.jpg,1
/kaggle/working/dataset2/train/1/train_1018.jpg,1
/kaggle/working/dataset2/train/0/train_24873.jpg,0
/kaggle/working/dataset2/train/0/train_15429.jpg,0
/kaggle/working/dataset2/train/1/train_1756.jpg,1
/kaggle/working/dataset2/train/1/train_21430.jpg,1
/kaggle/working/dataset2/train/1/train_18402.jpg,1
